"","sid","bid","date"
"62630",38604,366,11092
"62631",3090,4117,11092
"62632",30375,9854,11092
"62633",25166,6538,11092
"62634",31535,6566,11092
"62635",39288,8185,11092
"62636",33545,6986,11092
"62637",10843,5036,11092
"62638",23064,8235,11092
"62639",19767,2619,11092
"62640",3839,3647,11092
"62641",22963,19,11092
"62642",3625,3983,11092
"62643",23530,3261,11092
"62644",9357,9344,11092
"62645",19075,1267,11092
"62646",13384,1041,11092
"62647",26116,917,11092
"62648",39592,2045,11092
"62649",31230,9245,11092
"62650",832,3123,11092
"62651",11251,6384,11092
"62652",14881,259,11092
"62653",34283,5379,11092
"62654",3739,9164,11092
"62655",16161,5820,11092
"62656",5774,5164,11092
"62657",25723,1586,11092
"62658",24500,3532,11092
"62659",26341,5045,11092
"62660",39131,6410,11092
"62661",495,50,11092
"62662",6461,6095,11092
"62663",9277,3593,11092
"62664",19645,8986,11092
"62665",15896,132,11092
"62666",24375,1768,11092
"62667",27776,4938,11092
"62668",36416,6540,11092
"62669",23948,7689,11092
"62670",34387,4409,11092
"62671",4106,55,11092
"62672",22615,1150,11092
"62673",25695,4330,11092
"62674",13718,7203,11092
"62675",27278,8455,11092
"62676",12250,697,11092
"62677",23528,8262,11092
"62678",3645,7731,11092
"62679",12437,9827,11092
"62680",1834,9400,11092
"62681",8539,4457,11092
"62682",7710,1266,11092
"62683",35801,7707,11092
"62684",21041,8775,11092
"62685",30358,4207,11092
"62686",7101,7860,11092
"62687",29687,6322,11092
"62688",38434,4182,11092
"62689",11050,1164,11092
"62690",37303,787,11092
"62691",17018,6338,11092
"62692",19423,1298,11092
"62693",27604,9886,11092
"62694",36318,7474,11092
"62695",21031,7301,11092
"62696",32957,108,11092
"62697",18806,1436,11092
"62698",24958,1593,11092
"62699",22359,5632,11092
"62700",6365,9691,11092
"62701",3077,668,11092
"62702",4047,5785,11092
"62703",13469,5701,11092
"62704",36533,5176,11092
"62705",23064,1001,11092
"62706",36787,3937,11092
"62707",29598,5700,11092
"62708",33327,1662,11092
"62709",10417,715,11092
"62710",37485,4005,11092
"62711",38529,7033,11092
"62712",7964,9345,11092
"62713",21600,3532,11092
"62714",20713,4344,11092
"62715",32053,7582,11092
"62716",22730,9402,11092
"62717",5031,1179,11092
"62718",27761,643,11092
"62719",1651,8215,11092
"62720",20774,2760,11092
"62721",16048,8939,11092
"62722",23631,5089,11092
"62723",14439,8975,11092
"62724",37619,2268,11092
"62725",24267,9599,11092
"62726",32728,687,11092
"62727",2636,6945,11092
"62728",15945,8739,11092
"62729",23426,8486,11092
"62730",6689,5987,11092
"62731",29941,3116,11092
"62732",10232,852,11092
"62733",14948,3836,11092
"62734",15362,754,11092
"62735",3897,2525,11092
"62736",1506,6694,11092
"62737",38697,4126,11092
"62738",5244,2451,11092
"62739",39777,8595,11092
"62740",32972,2668,11092
"62741",18789,1886,11092
"62742",8397,4375,11092
"62743",27387,3214,11092
"62744",5347,9195,11092
"62745",34648,8852,11092
"62746",863,255,11092
"62747",33872,9646,11092
"62748",28579,5487,11092
"62749",32421,8547,11092
"62750",38275,180,11092
"62751",37234,7293,11092
"62752",15499,7859,11092
"62753",31678,7446,11092
"62754",31532,4265,11092
"62755",8793,4427,11092
"62756",7410,2226,11092
"62757",27880,1077,11092
"62758",12487,9843,11092
"62759",3172,1348,11092
"62760",38292,789,11092
"62761",27794,4559,11092
"62762",12014,9458,11092
"62763",29201,9276,11092
"62764",34992,8087,11092
"62765",35412,2550,11092
"62766",22638,5959,11092
"62767",37918,3390,11092
"62768",39717,4507,11092
"62769",13180,5952,11092
"62770",25981,9954,11092
"62771",18113,8647,11092
"62772",688,2924,11092
"62773",38049,1122,11092
"62774",36241,2437,11092
"62775",15198,2023,11092
"62776",26680,8269,11092
"62777",15059,4460,11092
"62778",26957,1942,11092
"62779",16563,8266,11092
"62780",24464,3652,11092
"62781",10636,5024,11092
"62782",5998,4835,11092
"62783",37903,158,11092
"62784",18593,832,11092
"62785",27552,238,11092
"62786",7255,7927,11092
"62787",38603,2510,11092
"62788",14950,5662,11092
"62789",14774,5008,11092
"62790",30860,8644,11092
"62791",32686,314,11092
"62792",17290,8345,11092
"62793",17396,6578,11092
"62794",39690,6680,11092
"62795",15684,3928,11092
"62796",18656,1663,11092
"62797",105,3327,11092
"62798",5594,3258,11092
"62799",34825,3469,11092
"62800",37029,6311,11092
"62801",35705,1628,11092
"62802",9533,4075,11092
"62803",28879,9839,11092
"62804",20943,8244,11092
"62805",35712,1274,11092
"62806",36300,7799,11092
"62807",5095,5303,11092
"62808",13825,6558,11092
"62809",35527,7177,11092
"62810",37792,8740,11092
"62811",10711,7101,11092
"62812",27531,7427,11092
"62813",22181,1075,11092
"62814",15036,793,11092
"62815",32058,4271,11092
"62816",33911,4366,11092
"62817",9954,9299,11092
"62818",6038,8775,11092
"62819",28197,754,11092
"62820",32993,9454,11092
"62821",2297,9311,11092
"62822",19717,7345,11092
"62823",33729,5413,11092
"62824",33441,2770,11092
"62825",16926,508,11092
"62826",7713,9564,11092
"62827",9693,5074,11092
"62828",37015,3561,11092
"62829",19115,3329,11092
"62830",38479,3595,11092
"62831",5527,5116,11092
"62832",26327,6532,11092
"62833",11203,6981,11092
"62834",32438,285,11092
"62835",39172,5465,11092
"62836",37933,4716,11092
"62837",13468,4579,11092
"62838",32407,3732,11092
"62839",33455,653,11092
"62840",33900,2779,11092
"62841",21576,5996,11092
"62842",39734,4917,11092
"62843",9758,1072,11092
"62844",8393,9539,11092
"62845",1744,9940,11092
"62846",1356,5015,11092
"62847",32595,9711,11092
"62848",24354,8204,11092
"62849",27200,6103,11092
"62850",30860,4462,11092
"62851",3251,9394,11092
"62852",7437,5812,11092
"62853",13860,4645,11092
"62854",19718,1227,11092
"62855",9199,9311,11092
"62856",36263,5760,11092
"62857",29827,9600,11092
"62858",36159,6780,11092
"62859",37760,1279,11092
"62860",39621,2181,11092
"62861",36869,5742,11092
"62862",31485,5366,11092
"62863",35,5208,11092
"62864",29207,3908,11092
"62865",25888,9353,11092
"62866",29476,3001,11092
"62867",16641,7424,11092
"62868",22638,4498,11092
"62869",3818,1874,11092
"62870",34171,1078,11092
"62871",13223,403,11092
"62872",35351,1338,11092
"62873",13907,2092,11092
"62874",20134,4685,11092
"62875",14184,1695,11092
"62876",33136,9176,11092
"62877",11666,5710,11092
"62878",6238,5662,11092
"62879",36599,7889,11092
"62880",28135,9320,11092
"62881",13588,1346,11092
"62882",12841,6025,11092
"62883",39629,3133,11092
"62884",18012,7804,11092
"62885",35619,675,11092
"62886",5687,2549,11092
"62887",30226,5522,11092
"62888",3550,3278,11092
"62889",23428,3584,11092
"62890",28536,1909,11092
"62891",31397,4815,11092
"62892",16315,905,11092
"62893",12708,1130,11092
"62894",26712,5916,11092
"62895",31533,1365,11092
"62896",39505,9256,11092
"62897",31546,3578,11092
"62898",35150,5823,11092
"62899",27031,8685,11092
"62900",30001,772,11092
"62901",32736,3509,11092
"62902",10338,5321,11092
"62903",1460,8601,11092
"62904",26595,5446,11092
"62905",15673,1327,11092
"62906",23639,7767,11092
"62907",30582,9201,11092
"62908",39353,9059,11092
"62909",12501,8123,11092
"62910",31151,4807,11092
"62911",16296,6967,11092
"62912",10698,7773,11092
"62913",12001,5368,11092
"62914",22036,9413,11092
"62915",8192,5994,11092
"62916",7302,1414,11092
"62917",15622,722,11092
"62918",31043,9901,11092
"62919",36606,6482,11092
"62920",16735,6425,11092
"62921",8518,6465,11092
"62922",9458,4307,11092
"62923",12258,3862,11092
"62924",19919,1357,11092
"62925",29866,7990,11092
"62926",23459,6489,11092
"62927",10477,761,11092
"62928",32183,3132,11092
"62929",6788,7632,11092
"62930",36513,5254,11092
"62931",23385,3714,11092
"62932",6988,9975,11092
"62933",30025,6017,11092
"62934",881,3429,11092
"62935",34836,2336,11092
"62936",39445,5433,11092
"62937",17654,9866,11092
"62938",8282,7744,11092
"62939",20701,3363,11092
"62940",26812,6799,11092
"62941",37634,3535,11092
"62942",29185,2875,11092
"62943",17745,5481,11092
"62944",18093,5270,11092
"62945",26261,8469,11092
"62946",23710,9019,11092
"62947",25660,1990,11092
"62948",27359,8403,11092
"62949",31429,8927,11092
"62950",17351,2084,11092
"62951",3485,9001,11092
"62952",15127,4008,11092
"62953",30848,1893,11092
"62954",33656,3759,11092
"62955",33573,7362,11092
"62956",15848,9914,11092
"62957",38584,5306,11092
"62958",16865,5157,11092
"62959",9702,862,11092
"62960",16240,8698,11092
"62961",23550,8069,11092
"62962",31196,8460,11092
"62963",21517,1101,11092
"62964",12164,2880,11092
"62965",25550,6710,11092
"62966",30629,6838,11092
"62967",28688,6277,11092
"62968",4307,3541,11092
"62969",16917,1748,11092
"62970",7995,3103,11092
"62971",5594,7144,11092
"62972",23655,7110,11092
"62973",25012,9612,11092
"62974",17680,3097,11092
"62975",18809,144,11092
"62976",29928,1918,11092
"62977",12829,5626,11092
"62978",38789,5628,11092
"62979",12392,9834,11092
"62980",38772,5837,11092
"62981",38335,8173,11092
"62982",24805,4633,11092
"62983",5166,4192,11092
"62984",32528,3861,11092
"62985",21818,6930,11092
"62986",16239,9796,11092
"62987",34527,7300,11092
"62988",33301,6347,11092
"62989",4743,6048,11092
"62990",12962,2653,11092
"62991",6014,5164,11092
"62992",37101,2151,11092
"62993",22141,6480,11092
"62994",11344,5378,11092
"62995",25237,3455,11092
"62996",36711,4387,11092
"62997",24978,4855,11092
"62998",27065,8847,11092
"62999",2128,9573,11092
"63000",22780,6097,11092
"63001",19539,2634,11092
"63002",26418,503,11092
"63003",20531,6861,11092
"63004",35859,1649,11092
"63005",14406,504,11092
"63006",4564,1120,11092
"63007",30857,6104,11092
"63008",12854,6472,11092
"63009",34632,4242,11092
"63010",2669,8191,11092
"63011",4534,1254,11092
"63012",13050,1759,11092
"63013",26805,8955,11092
"63014",19969,6111,11092
"63015",22673,1768,11092
"63016",1687,6479,11092
"63017",9070,6924,11092
"63018",32913,9199,11092
"63019",13166,2633,11092
"63020",14981,8580,11092
"63021",36332,9969,11092
"63022",2799,515,11092
"63023",8781,1844,11092
"63024",27481,3118,11092
"63025",20838,2567,11092
"63026",20963,6266,11092
"63027",7673,2959,11092
"63028",14827,6655,11092
"63029",23818,1950,11092
"63030",25046,9011,11092
"63031",5791,2107,11092
"63032",5320,9051,11092
"63033",29991,1772,11092
"63034",17056,1294,11092
"63035",38279,1713,11092
"63036",3251,2459,11092
"63037",34793,2077,11092
"63038",24338,8150,11092
"63039",9141,3455,11092
"63040",25580,5155,11092
"63041",21380,5248,11092
"63042",26184,4614,11092
"63043",23024,3474,11092
"63044",9026,9571,11092
"63045",32011,7648,11092
"63046",19941,47,11092
"63047",16277,8566,11092
"63048",116,543,11092
"63049",5882,6142,11092
"63050",2036,2031,11092
"63051",19206,2189,11092
"63052",7143,8909,11092
"63053",34666,448,11092
"63054",38415,2860,11092
"63055",4154,2480,11092
"63056",6281,3243,11092
"63057",2912,4120,11092
"63058",10829,931,11092
"63059",15184,6730,11092
"63060",37732,9641,11092
"63061",19712,6880,11092
"63062",4020,4069,11092
"63063",5410,6450,11092
"63064",23033,647,11092
"63065",6657,978,11092
"63066",27858,7659,11092
"63067",14763,77,11092
"63068",36615,6356,11092
"63069",37569,5591,11092
"63070",8450,5306,11092
"63071",13963,1490,11092
"63072",35628,8157,11092
"63073",11833,6209,11092
"63074",38992,3080,11092
"63075",33532,5915,11092
"63076",26596,2929,11092
"63077",16304,6936,11092
"63078",24086,1612,11092
"63079",33467,7708,11092
"63080",997,2318,11092
"63081",19679,4592,11092
"63082",26652,7490,11092
"63083",2148,4583,11092
"63084",10087,2674,11092
"63085",32325,7104,11092
"63086",7677,3469,11092
"63087",31897,8945,11092
"63088",27899,3980,11092
"63089",20048,2772,11092
"63090",29607,2909,11092
"63091",37663,2294,11092
"63092",10459,2897,11092
"63093",37927,3076,11092
"63094",1970,1108,11092
"63095",21170,9238,11092
"63096",28201,6363,11092
"63097",8376,7682,11092
"63098",19788,8789,11092
"63099",37482,9424,11092
"63100",9122,2816,11092
"63101",2240,7301,11092
"63102",7988,1190,11092
"63103",26137,3633,11092
"63104",28972,9858,11092
"63105",38947,1253,11092
"63106",5261,4024,11092
"63107",31478,4011,11092
"63108",36379,523,11092
"63109",33073,40,11092
"63110",33020,4129,11092
"63111",1793,4143,11092
"63112",37127,3127,11092
"63113",22986,5470,11092
"63114",5384,6373,11092
"63115",22740,2315,11092
"63116",15675,3259,11092
"63117",24842,732,11092
"63118",20897,8642,11092
"63119",31218,158,11092
"63120",285,2449,11092
"63121",37853,4595,11092
"63122",2300,2274,11092
"63123",7842,1755,11092
"63124",30521,3013,11092
"63125",38336,5614,11092
"63126",35605,5432,11092
"63127",1553,4254,11092
"63128",5830,5498,11092
"63129",10337,4203,11092
"63130",30796,2402,11092
"63131",4410,2865,11092
"63132",18774,310,11092
"63133",3893,4881,11092
"63134",9883,5505,11092
"63135",25414,7997,11092
"63136",37838,4315,11092
"63137",25681,2638,11092
"63138",8074,1050,11092
"63139",21370,2520,11092
"63140",7213,1618,11092
"63141",36160,6622,11092
"63142",35605,8845,11092
"63143",19828,1571,11092
"63144",20090,183,11092
"63145",9972,8919,11092
"63146",31715,7762,11092
"63147",21920,957,11092
"63148",31926,2215,11092
"63149",23100,3828,11092
"63150",17249,6794,11092
"63151",22017,8702,11092
"63152",38055,3909,11092
"63153",8033,4303,11092
"63154",27731,8659,11092
"63155",29716,9500,11092
"63156",25404,9788,11092
"63157",36812,3946,11092
"63158",25894,5177,11092
"63159",26777,4269,11092
"63160",13804,7078,11092
"63161",4206,2770,11092
"63162",35515,3613,11092
"63163",4648,6314,11092
"63164",23011,3742,11092
"63165",36353,4793,11092
"63166",37056,2778,11092
"63167",10051,9231,11092
"63168",7357,4322,11092
"63169",7692,3043,11092
"63170",19216,8332,11092
"63171",25556,8598,11092
"63172",36042,9233,11092
"63173",8348,9822,11092
"63174",3666,6922,11092
"63175",35725,8265,11092
"63176",38778,3961,11092
"63177",7418,6947,11092
"63178",15839,1403,11092
"63179",3627,2233,11092
"63180",26113,1289,11092
"63181",34149,5229,11092
"63182",38770,5815,11092
"63183",29488,3515,11092
"63184",5115,4194,11092
"63185",34038,2769,11092
"63186",3237,4784,11092
"63187",32686,7270,11092
"63188",34254,6773,11092
"63189",35723,7764,11092
"63190",17085,7616,11092
"63191",14257,4274,11092
"63192",38682,4980,11092
"63193",17024,6211,11092
"63194",25244,9013,11092
"63195",12998,8916,11092
"63196",15922,1890,11092
"63197",5680,5768,11092
"63198",35861,1757,11092
"63199",38146,6372,11092
"63200",20508,4828,11092
"63201",25103,552,11092
"63202",30473,7426,11092
"63203",34760,6299,11092
"63204",27952,378,11092
"63205",38519,9632,11092
"63206",27646,3970,11092
"63207",27589,285,11092
"63208",10457,3144,11092
"63209",39904,6286,11092
"63210",5168,2767,11092
"63211",24620,1434,11092
"63212",28499,1995,11092
"63213",6835,8077,11092
"63214",38522,2586,11092
"63215",36304,1807,11092
"63216",27779,9562,11092
"63217",21176,3375,11092
"63218",2954,2384,11092
"63219",29137,7580,11092
"63220",4132,3974,11092
"63221",826,6022,11092
"63222",13323,1331,11092
"63223",37112,8030,11092
"63224",2754,8473,11092
"63225",12299,8724,11092
"63226",37420,4114,11092
"63227",37666,1759,11092
"63228",35385,2870,11092
"63229",17849,7351,11092
"63230",3954,1361,11092
"63231",21793,2353,11092
"63232",32762,844,11092
"63233",27267,9879,11092
"63234",15926,4701,11092
"63235",10520,8715,11092
"63236",12987,4382,11092
"63237",36237,4263,11092
"63238",13631,8663,11092
"63239",11137,631,11092
"63240",28968,8542,11092
"63241",1125,7697,11092
"63242",35547,3360,11092
"63243",3158,7235,11092
"63244",10349,5488,11092
"63245",22058,6539,11092
"63246",4024,923,11092
"63247",27165,7957,11092
"63248",36000,2609,11092
"63249",37671,4589,11092
"63250",23666,1294,11092
"63251",21796,7118,11092
"63252",12422,4227,11092
"63253",1008,4586,11092
"63254",12569,7916,11092
"63255",28646,2674,11092
"63256",24506,1402,11092
"63257",31197,8619,11092
"63258",38646,6974,11092
"63259",8942,4603,11092
"63260",24961,50,11092
"63261",9168,4079,11092
"63262",2661,3215,11092
"63263",8328,7922,11092
"63264",345,1689,11092
"63265",12354,3064,11092
"63266",66,8689,11092
"63267",34952,8238,11092
"63268",11806,2387,11092
"63269",24130,9570,11092
"63270",17723,4229,11092
"63271",33211,3465,11092
"63272",25729,4796,11092
"63273",4472,4704,11092
"63274",27520,6326,11092
"63275",3727,9687,11092
"63276",5842,8710,11092
"63277",12752,1544,11092
"63278",38485,3866,11092
"63279",16510,3267,11092
"63280",22176,1770,11092
"63281",34752,1266,11092
"63282",32534,3929,11092
"63283",16586,607,11092
"63284",38381,3333,11092
"63285",12208,6932,11092
"63286",12055,7040,11092
"63287",9055,7349,11092
"63288",5196,622,11092
"63289",19565,5724,11092
"63290",37545,5779,11092
"63291",621,232,11092
"63292",19354,8015,11092
"63293",13444,3940,11092
"63294",22181,4438,11092
"63295",27663,943,11092
"63296",97,4704,11092
"63297",20383,7811,11092
"63298",17485,5947,11092
"63299",18885,7652,11092
"63300",45,9637,11092
"63301",1942,4465,11092
"63302",39129,3084,11092
"63303",34737,8664,11092
"63304",35566,8956,11092
"63305",314,3544,11092
"63306",21124,7610,11092
"63307",27436,8523,11092
"63308",36913,8567,11092
"63309",32372,4199,11092
"63310",39498,7450,11092
"63311",35757,7698,11092
"63312",10521,440,11092
"63313",37559,2601,11092
"63314",12800,7115,11092
"63315",13799,5472,11092
"63316",34853,2383,11092
"63317",8295,5349,11092
"63318",11421,7518,11092
"63319",30159,6138,11092
"63320",3462,3271,11092
"63321",38173,7907,11092
"63322",34654,8917,11092
"63323",35572,267,11092
"63324",2294,2396,11092
"63325",3432,3330,11092
"63326",5210,4909,11092
"63327",19035,4994,11092
"63328",10087,8139,11092
"63329",35098,5892,11092
"63330",37228,5774,11092
"63331",8574,7793,11092
"63332",12327,2693,11092
"63333",8833,3798,11092
"63334",797,7783,11092
"63335",6726,8027,11092
"63336",2184,9901,11092
"63337",24463,1160,11092
"63338",14057,2738,11092
"63339",25712,9821,11092
"63340",13264,909,11092
"63341",30028,5450,11092
"63342",5615,8052,11092
"63343",7484,4278,11092
"63344",25579,6859,11092
"63345",33432,2800,11092
"63346",23918,2132,11092
"63347",107,3855,11092
"63348",11361,6245,11092
"63349",34682,3110,11092
"63350",4743,3434,11092
"63351",13843,9529,11092
"63352",20911,7855,11092
"63353",11519,8173,11092
"63354",37799,5171,11092
"63355",23165,541,11092
"63356",38579,2778,11092
"63357",23207,5473,11092
"63358",19529,449,11092
"63359",13547,2916,11092
"63360",38306,2981,11092
"63361",12197,904,11092
"63362",19809,7500,11092
"63363",35010,1186,11092
"63364",20473,5752,11092
"63365",3705,9283,11092
"63366",5791,9033,11092
"63367",34022,7659,11092
"63368",6769,3560,11092
"63369",34773,7678,11092
"63370",25015,3877,11092
"63371",15236,1310,11092
"63372",29254,156,11092
"63373",2354,927,11092
"63374",39408,5738,11092
"63375",1448,4905,11092
"63376",37349,8795,11092
"63377",36318,5861,11092
"63378",26301,894,11092
"63379",20329,2443,11092
"63380",27158,5879,11092
"63381",3913,4581,11092
"63382",441,6007,11092
"63383",16968,2882,11092
"63384",934,6450,11092
"63385",11313,6455,11092
"63386",6151,3431,11092
"63387",8154,7077,11092
"63388",17992,1132,11092
"63389",34486,571,11092
"63390",248,4670,11092
"63391",17410,3056,11092
"63392",33813,9489,11092
"63393",10906,3922,11092
"63394",24256,5898,11092
"63395",20100,9618,11092
"63396",29958,4347,11092
"63397",29540,2133,11092
"63398",11668,3015,11092
"63399",39209,167,11092
"63400",31781,1751,11092
"63401",19178,4778,11092
"63402",14770,2040,11092
"63403",29714,8175,11092
"63404",5963,5252,11092
"63405",9639,6454,11092
"63406",6598,6268,11092
"63407",28028,1047,11092
"63408",18050,6889,11092
"63409",3062,2694,11092
"63410",27948,6761,11092
"63411",32770,9150,11092
"63412",32681,8709,11092
"63413",19226,3705,11092
"63414",39646,5163,11092
"63415",16570,6721,11092
"63416",23036,2806,11092
"63417",4909,9916,11092
"63418",27670,7317,11092
"63419",2040,6223,11092
"63420",35281,9014,11092
"63421",9715,7306,11092
"63422",25166,6828,11092
"63423",23162,9318,11092
"63424",28384,9757,11092
"63425",29571,6751,11092
"63426",8493,2023,11092
"63427",39012,1978,11092
"63428",29853,8804,11092
"63429",31313,506,11092
"63430",7292,5663,11092
"63431",2159,595,11092
"63432",20953,2444,11092
"63433",24245,8363,11092
"63434",19479,1347,11092
"63435",24442,4901,11092
"63436",33118,1690,11092
"63437",2380,6406,11092
"63438",9763,217,11092
"63439",15120,8533,11092
"63440",3086,4751,11092
"63441",17172,1433,11092
"63442",36665,262,11092
"63443",7528,1634,11092
"63444",25160,5770,11092
"63445",34417,5667,11092
"63446",24854,6964,11092
"63447",19603,4992,11092
"63448",20698,3108,11092
"63449",23455,4168,11092
"63450",12506,3143,11092
"63451",23399,490,11092
"63452",13319,173,11092
"63453",17013,9589,11092
"63454",28438,9905,11092
"63455",34218,4724,11092
"63456",25542,9228,11092
"63457",19674,9639,11092
"63458",5191,7851,11092
"63459",8829,5985,11092
"63460",23242,4302,11092
"63461",30615,9581,11092
"63462",38057,7289,11092
"63463",1255,9610,11092
"63464",38642,5309,11092
"63465",2168,1211,11092
"63466",28373,6688,11092
"63467",8073,3196,11092
"63468",31783,4023,11092
"63469",24211,8205,11092
"63470",26785,3916,11092
"63471",6958,6907,11092
"63472",17736,8030,11092
"63473",5575,1907,11092
"63474",21264,3344,11092
"63475",34637,4711,11092
"63476",12150,4975,11092
"63477",21239,8717,11092
"63478",31489,4730,11092
"63479",15229,4436,11092
"63480",37322,5499,11092
"63481",34492,4785,11092
"63482",35062,346,11092
"63483",9282,1655,11092
"63484",11397,308,11092
"63485",32711,3040,11092
"63486",30708,2005,11092
"63487",33572,7508,11092
"63488",31991,9601,11092
"63489",14403,3273,11092
"63490",129,7809,11092
"63491",34709,2714,11092
"63492",39442,5109,11092
"63493",11517,1552,11092
"63494",11359,9586,11092
"63495",25550,2016,11092
"63496",39794,3563,11092
"63497",23029,9955,11092
"63498",37381,2731,11092
"63499",21421,1708,11092
"63500",34367,4240,11092
"63501",25887,4815,11092
"63502",34491,5548,11092
"63503",2773,6588,11092
"63504",32868,5964,11092
"63505",38465,8479,11092
"63506",27742,7509,11092
"63507",26673,811,11092
"63508",11461,5177,11092
"63509",7802,3696,11092
"63510",37155,5122,11092
"63511",13961,8249,11092
"63512",21924,277,11092
"63513",36217,1786,11092
"63514",24622,977,11092
"63515",35266,1557,11092
"63516",31157,6157,11092
"63517",18777,3914,11092
"63518",11190,1257,11092
"63519",1649,3196,11092
"63520",10534,3432,11092
"63521",38955,7330,11092
"63522",16449,3174,11092
"63523",5623,9453,11092
"63524",23429,5039,11092
"63525",15209,3284,11092
"63526",22721,8584,11092
"63527",21432,4724,11092
"63528",12912,6942,11092
"63529",20151,1487,11092
"63530",5967,4508,11092
"63531",8249,8909,11092
"63532",15023,5517,11092
"63533",35540,5176,11092
"63534",9263,6650,11092
"63535",3678,5460,11092
"63536",32536,823,11092
"63537",30078,8528,11092
"63538",39329,3583,11092
"63539",14721,2499,11092
"63540",6851,426,11092
"63541",10665,391,11092
"63542",34824,2194,11092
"63543",9562,1725,11092
"63544",10315,3740,11092
"63545",29088,3421,11092
"63546",28426,3057,11092
"63547",30213,876,11092
"63548",32423,6062,11092
"63549",18819,4305,11092
"63550",8575,6121,11092
"63551",33758,3442,11092
"63552",21425,1154,11092
"63553",33847,2423,11092
"63554",16969,9126,11092
"63555",29888,6975,11092
"63556",11989,693,11092
"63557",31007,1350,11092
"63558",9376,4567,11092
"63559",9078,3720,11092
"63560",36537,5665,11092
"63561",30317,339,11092
"63562",24204,1896,11092
"63563",18644,7482,11092
"63564",35165,7004,11092
"63565",26864,3823,11092
"63566",17447,5318,11092
"63567",15758,8872,11092
"63568",24442,6167,11092
"63569",36912,4911,11092
"63570",23009,2292,11092
"63571",22523,7943,11092
"63572",10332,8280,11092
"63573",23315,704,11092
"63574",36437,7425,11092
"63575",38314,4734,11092
"63576",21790,8633,11092
"63577",14531,7553,11092
"63578",24896,6951,11092
"63579",4646,9996,11092
"63580",27656,5490,11092
"63581",9378,2505,11092
"63582",28755,1511,11092
"63583",5097,4560,11092
"63584",14195,4592,11092
"63585",32395,3023,11092
"63586",35897,8678,11092
"63587",37225,7399,11092
"63588",25883,9565,11092
"63589",5500,3236,11092
"63590",34868,1778,11092
"63591",24414,7360,11092
"63592",37958,4524,11092
"63593",36896,9624,11092
"63594",19948,3633,11092
"63595",32454,3789,11092
"63596",29113,363,11092
"63597",13978,2306,11092
"63598",28241,837,11092
"63599",430,1436,11092
"63600",11998,7985,11092
"63601",23688,8144,11092
"63602",30428,7459,11092
"63603",34214,8293,11092
"63604",19101,6802,11092
"63605",4782,8506,11092
"63606",105,5434,11092
"63607",8729,8885,11092
"63608",15897,1429,11092
"63609",30592,9436,11092
"63610",19746,7979,11092
"63611",34434,6575,11092
"63612",29611,2985,11092
"63613",36270,3002,11092
"63614",22254,2485,11092
"63615",33001,4728,11092
"63616",19995,8098,11092
"63617",38255,4045,11092
"63618",26381,1723,11092
"63619",24743,5190,11092
"63620",20201,3885,11092
"63621",28986,4339,11092
"63622",29720,2968,11092
"63623",17417,3000,11092
"63624",7762,1135,11092
"63625",3936,5244,11092
"63626",14516,2448,11092
"63627",35040,6352,11092
"63628",23075,9961,11092
"63629",19109,287,11092
"63630",16475,1404,11092
"63631",18017,6418,11092
"63632",6063,4819,11092
"63633",20707,5751,11092
"63634",10651,2993,11092
"63635",33713,1112,11092
"63636",8224,3484,11092
"63637",37108,3800,11092
"63638",16290,7345,11092
"63639",17604,467,11092
"63640",30888,7258,11092
"63641",36280,894,11092
"63642",2041,4347,11092
"63643",39249,5413,11092
"63644",33132,8882,11092
"63645",30369,3533,11092
"63646",8381,3021,11092
"63647",28260,1476,11092
"63648",32650,2360,11092
"63649",22625,3209,11092
"63650",30024,4564,11092
"63651",33369,7132,11092
"63652",12215,5542,11092
"63653",20810,6106,11092
"63654",19589,8611,11092
"63655",23783,8421,11092
"63656",36287,1159,11092
"63657",12705,2008,11092
"63658",8058,2099,11092
"63659",6242,9331,11092
"63660",12236,7290,11092
"63661",34789,4579,11092
"63662",21947,7914,11092
"63663",39001,8661,11092
"63664",4512,6038,11092
"63665",26334,4172,11092
"63666",24429,9334,11092
"63667",19922,2168,11092
"63668",6164,6554,11092
"63669",30142,1977,11092
"63670",18314,2213,11092
"63671",27643,6775,11092
"63672",16456,6732,11092
"63673",32725,2163,11092
"63674",34415,2565,11092
"63675",6775,5657,11092
"63676",31922,2986,11092
"63677",12425,3201,11092
"63678",33423,3907,11092
"63679",8212,3696,11092
"63680",18815,1379,11092
"63681",31226,7999,11092
"63682",24399,6267,11092
"63683",31001,3267,11092
"63684",20713,5972,11092
"63685",33811,3782,11092
"63686",37522,9817,11092
"63687",35059,8564,11092
"63688",17572,3180,11092
"63689",15938,6345,11092
"63690",8469,9050,11092
"63691",31312,7882,11092
"63692",24342,3462,11092
"63693",33330,304,11092
"63694",10353,1564,11092
"63695",20672,2808,11092
"63696",6966,3137,11092
"63697",26038,7276,11092
"63698",32275,2171,11092
"63699",4070,3229,11092
"63700",23042,5770,11092
"63701",3764,3470,11092
"63702",13951,572,11092
"63703",27331,4250,11092
"63704",7968,5651,11092
"63705",31756,2853,11092
"63706",92,4433,11092
"63707",21462,4929,11092
"63708",256,9648,11092
"63709",7792,8371,11092
"63710",21571,6367,11092
"63711",34972,8298,11092
"63712",38182,2322,11092
"63713",13707,3145,11092
"63714",9679,9397,11092
